comment_id,comment_text,sentiment,category,emoji_count,hashtag_count,exclaim_count,word_count,char_count,likes,follower_bin
6553,10/10 content!,Positive,lifestyle,0,0,1,2,14,10,0
6554,Best post today!,Positive,beauty,0,0,1,3,16,0,1
6555,What's the song? #mood,Neutral,lifestyle,0,1,0,4,22,7,1
6556,Goals! 🔥🔥 #tech,Positive,tech,2,1,1,3,15,14,1
6557,This warmed my heart 🥰,Positive,fashion,1,0,0,5,22,5,1
6558,Incredible photo!,Positive,lifestyle,0,0,1,2,17,0,2
6559,Looks very forced honestly #adventure #travel,Negative,travel,0,2,0,6,45,4,1
6560,So proud of you ❤️,Positive,beauty,0,0,0,5,18,37,0
6561,This looks awful honestly #coding #tech,Negative,tech,0,2,0,6,39,0,0
6562,This warmed my heart 🥰,Positive,beauty,1,0,0,5,22,4,1
6563,You inspire me every day,Positive,beauty,0,0,0,5,24,2,0
6564,What's the song?,Neutral,fitness,0,0,0,3,16,4,2
6565,This is fire 🔥 #ai,Positive,tech,1,1,0,5,18,2,0
6566,Obsessed with this look!,Positive,fitness,0,0,1,4,24,5,1
6567,Living for this content!,Positive,sports,0,0,1,4,24,14,2
6568,Magical shot! 📸,Positive,travel,1,0,1,3,15,9,0
6569,This deserves more likes! #style #fashion,Positive,fashion,0,2,1,6,41,5,1
6570,Goals! 🔥🔥,Positive,food,2,0,1,2,9,6,0
6571,This place looks dreamy 🌈 #fitlife #gym,Positive,fitness,1,2,0,7,39,9,2
6572,Followed for more content,Neutral,food,0,0,0,4,25,0,2
6573,You always deliver 💯,Positive,beauty,1,0,0,4,20,0,0
6574,I disagree completely #gym #fitlife,Negative,fitness,0,2,0,5,35,6,2
6575,Stop posting this garbage #lifestyle,Negative,lifestyle,0,1,0,5,36,0,1
6576,You lost me here,Negative,food,0,0,0,4,16,3,2
6577,Just stop already #gym #fitlife,Negative,fitness,0,2,0,5,31,7,1
6578,Hard pass 👎,Negative,travel,1,0,0,3,11,0,0
6579,Stunning as always!,Positive,sports,0,0,1,3,19,5,0
6580,Literally the best 💖 #tech,Positive,tech,1,1,0,5,26,10,0
6581,Interesting shot #beauty,Neutral,beauty,0,1,0,3,24,10,1
6582,Goals! 🔥🔥 #coding #programming,Positive,tech,2,2,1,4,30,34,2
6583,First time seeing this,Neutral,travel,0,0,0,4,22,6,0
6584,Worst content ever 😒,Negative,fitness,1,0,0,4,20,0,2
6585,This is cringe #instatravel #adventure,Negative,travel,0,2,0,5,38,3,1
6586,This is so fake,Negative,sports,0,0,0,4,15,1,0
6587,You are so inspiring! #yummy #instafood,Positive,food,0,2,1,6,39,7,1
6588,Best post today!,Positive,sports,0,0,1,3,16,0,0
6589,You are so inspiring!,Positive,lifestyle,0,0,1,4,21,2,1
6590,This is so fake,Negative,travel,0,0,0,4,15,4,1
6591,Super boring honestly,Negative,tech,0,0,0,3,21,1,2
6592,Incredible photo!,Positive,lifestyle,0,0,1,2,17,4,1
6593,Way too much editing #explore #adventure,Negative,travel,0,2,0,6,40,1,1
6594,Completely overrated,Negative,fashion,0,0,0,2,20,5,0
6595,Stunning as always!,Positive,fitness,0,0,1,3,19,16,0
6596,Not what I expected 🙁 #gym #fitness,Negative,fitness,1,2,0,7,35,0,0
6597,This made my day 😍,Positive,lifestyle,1,0,0,5,18,1,2
6598,This is fire 🔥,Positive,lifestyle,1,0,0,4,14,3,0
6599,Just scrolling by,Neutral,lifestyle,0,0,0,3,17,12,2
6600,This made my day 😍,Positive,lifestyle,1,0,0,5,18,10,1
6601,Different vibe today #wanderlust #adventure,Neutral,travel,0,2,0,5,43,3,0
6602,Very underwhelming,Negative,lifestyle,0,0,0,2,18,2,1
6603,Interesting perspective,Neutral,food,0,0,0,2,23,2,1
6604,Goals! 🔥🔥,Positive,tech,2,0,1,2,9,19,2
6605,Completely overrated,Negative,beauty,0,0,0,2,20,2,1
6606,So happy for you!,Positive,tech,0,0,1,4,17,1,1
6607,Okay I guess,Neutral,beauty,0,0,0,3,12,0,2
6608,Okay content,Neutral,beauty,0,0,0,2,12,3,1
6609,Interesting perspective,Neutral,sports,0,0,0,2,23,13,2
6610,This showed up on my feed,Neutral,beauty,0,0,0,6,25,1,0
6611,This is so beautiful!,Positive,travel,0,0,1,4,21,24,2
6612,You lost me here,Negative,tech,0,0,0,4,16,4,2
6613,Different vibe today,Neutral,food,0,0,0,3,20,1,1
6614,"Noted, will try",Neutral,travel,0,0,0,3,15,0,2
6615,Just saw this on explore,Neutral,tech,0,0,0,5,24,0,1
6616,Incredible photo!,Positive,travel,0,0,1,2,17,15,1
6617,Such a vibe ✨ #foodporn,Positive,food,0,1,0,5,23,2,1
6618,Absolutely love this! #sports #football,Positive,sports,0,2,1,5,39,5,2
6619,Very underwhelming #adventure #explore,Negative,travel,0,2,0,4,38,2,0
6620,Different vibe today,Neutral,beauty,0,0,0,3,20,6,0
6621,Completely overrated,Negative,sports,0,0,0,2,20,0,1
6622,Keep posting please! #programming,Positive,tech,0,1,1,4,33,6,2
6623,Goals! 🔥🔥,Positive,tech,2,0,1,2,9,7,0
6624,Incredible photo! #fashion #trendy,Positive,fashion,0,2,1,4,34,9,2
6625,This looks awful honestly,Negative,sports,0,0,0,4,25,5,2
6626,You look amazing!,Positive,lifestyle,0,0,1,3,17,2,0
6627,Very underwhelming #delicious,Negative,food,0,1,0,3,29,4,0
6628,Okay I guess,Neutral,lifestyle,0,0,0,3,12,5,0
6629,Okay I guess,Neutral,fashion,0,0,0,3,12,4,1
6630,This place looks dreamy 🌈,Positive,fitness,1,0,0,5,25,14,0
6631,Goals! 🔥🔥,Positive,lifestyle,2,0,1,2,9,6,2
6632,Can't stop smiling at this 😊 #ootd,Positive,fashion,1,1,0,7,34,1,2
6633,Just saw this on explore #delicious #foodporn,Neutral,food,0,2,0,7,45,5,1
6634,DM me please #football #athlete,Neutral,sports,0,2,0,5,31,3,1
6635,Slaying as usual 👏 #makeup,Positive,beauty,1,1,0,5,26,12,1
6636,New follower here! #gym #workout,Neutral,fitness,0,2,1,5,32,2,2
6637,Looks very forced honestly #gains #gym,Negative,fitness,0,2,0,6,38,7,2
6638,So happy for you!,Positive,fashion,0,0,1,4,17,10,2
6639,This looks awful honestly,Negative,travel,0,0,0,4,25,0,0
6640,This looks awful honestly,Negative,fitness,0,0,0,4,25,1,2
6641,What's the song?,Neutral,tech,0,0,0,3,16,7,1
6642,Super boring honestly #yummy #foodie,Negative,food,0,2,0,5,36,4,1
6643,Absolutely love this!,Positive,lifestyle,0,0,1,3,21,8,1
6644,So bad I had to comment,Negative,beauty,0,0,0,6,23,6,2
6645,Classic style,Neutral,tech,0,0,0,2,13,1,1
6646,Wow just wow 😮,Positive,lifestyle,1,0,0,4,14,6,0
6647,Totally unrelatable #coding #tech,Negative,tech,0,2,0,4,33,6,0
6648,You lost me here,Negative,food,0,0,0,4,16,6,1
6649,Tagged my friend,Neutral,beauty,0,0,0,3,16,5,0
6650,Magical shot! 📸,Positive,beauty,1,0,1,3,15,23,1
6651,This is so beautiful!,Positive,fitness,0,0,1,4,21,1,0
6652,Way too much editing,Negative,fitness,0,0,0,4,20,6,2
6653,Absolutely not my thing,Negative,tech,0,0,0,4,23,1,0
6654,You are so inspiring!,Positive,beauty,0,0,1,4,21,2,2
6655,Absolutely not my thing,Negative,beauty,0,0,0,4,23,0,2
6656,Are you hiring? #coding #innovation,Neutral,tech,0,2,0,5,35,2,2
6657,You are so inspiring!,Positive,tech,0,0,1,4,21,3,0
6658,This place looks dreamy 🌈,Positive,travel,1,0,0,5,25,4,2
6659,Spreading good vibes 🌟,Positive,tech,1,0,0,4,22,1,0
6660,Spreading good vibes 🌟,Positive,sports,1,0,0,4,22,4,1
6661,Interesting perspective,Neutral,fitness,0,0,0,2,23,4,1
6662,Best post today!,Positive,food,0,0,1,3,16,6,0
6663,Looks very forced honestly #selfcare,Negative,beauty,0,1,0,5,36,1,2
6664,You are so inspiring!,Positive,tech,0,0,1,4,21,16,2
6665,So happy for you! #sports #cricket,Positive,sports,0,2,1,6,34,26,0
6666,Slaying as usual 👏 #trendy #ootd,Positive,fashion,1,2,0,6,32,16,2
6667,Looks very forced honestly #dailylife #vibes,Negative,lifestyle,0,2,0,6,44,1,1
6668,Magical shot! 📸,Positive,travel,1,0,1,3,15,16,2
6669,Okay content,Neutral,travel,0,0,0,2,12,0,1
6670,Can't stop smiling at this 😊,Positive,beauty,1,0,0,6,28,1,2
6671,This place looks dreamy 🌈,Positive,lifestyle,1,0,0,5,25,5,0
6672,Obsessed with this look!,Positive,sports,0,0,1,4,24,19,1
6673,Different vibe today,Neutral,lifestyle,0,0,0,3,20,1,1
6674,Not a fan of this at all,Negative,tech,0,0,0,7,24,0,1
6675,What filter is this? #style,Neutral,fashion,0,1,0,5,27,0,2
6676,First time seeing this,Neutral,beauty,0,0,0,4,22,9,0
6677,When was this taken? #fitlife #gym,Neutral,fitness,0,2,0,6,34,5,0
6678,You are so inspiring!,Positive,beauty,0,0,1,4,21,3,1
6679,You are so inspiring!,Positive,lifestyle,0,0,1,4,21,9,0
6680,Interesting perspective,Neutral,lifestyle,0,0,0,2,23,3,2
6681,Just saw this on explore,Neutral,lifestyle,0,0,0,5,24,5,1
6682,Just stop already #vibes #lifestyle,Negative,lifestyle,0,2,0,5,35,0,1
6683,This warmed my heart 🥰,Positive,food,1,0,0,5,22,23,1
6684,Stop posting this garbage,Negative,travel,0,0,0,4,25,1,2
6685,Worst content ever 😒 #lifestyle,Negative,lifestyle,1,1,0,5,31,3,0
6686,Absolutely love this! #vibes #lifestyle,Positive,lifestyle,0,2,1,5,39,0,2
6687,So happy for you!,Positive,lifestyle,0,0,1,4,17,5,2
6688,Totally unrelatable #beauty #glow,Negative,beauty,0,2,0,4,33,1,0
6689,Keep posting please! #delicious #instafood,Positive,food,0,2,1,5,42,9,2
6690,Super boring honestly,Negative,sports,0,0,0,3,21,0,2
6691,Why do people even like this?,Negative,travel,0,0,0,6,29,4,1
6692,Not bad not great #foodie,Neutral,food,0,1,0,5,25,1,0
6693,Love from India 🇮🇳 #wanderlust,Neutral,travel,0,1,0,5,30,5,1
6694,Reposting this,Neutral,travel,0,0,0,2,14,8,2
6695,This showed up on my feed,Neutral,fashion,0,0,0,6,25,4,0
6696,Hard pass 👎 #fashion #trendy,Negative,fashion,1,2,0,5,28,4,2
6697,Absolutely love this!,Positive,travel,0,0,1,3,21,13,2
6698,Actual goals 🙌,Positive,lifestyle,1,0,0,3,14,5,1
6699,Could be better could be worse #fitness,Neutral,fitness,0,1,0,7,39,8,0
6700,This is so fake,Negative,travel,0,0,0,4,15,1,1
6701,Incredible photo!,Positive,food,0,0,1,2,17,10,1
6702,Love your energy!,Positive,fashion,0,0,1,3,17,16,2
6703,Magical shot! 📸 #wanderlust,Positive,travel,1,1,1,4,27,5,1
6704,Just saw this on explore,Neutral,beauty,0,0,0,5,24,1,1
6705,Spreading good vibes 🌟,Positive,fashion,1,0,0,4,22,7,2
6706,This made my day 😍,Positive,tech,1,0,0,5,18,20,1
6707,You always deliver 💯,Positive,beauty,1,0,0,4,20,31,0
6708,Getting worse every post #wanderlust #adventure,Negative,travel,0,2,0,6,47,2,2
6709,This is everything ❤️,Positive,sports,0,0,0,4,21,12,1
6710,Goals! 🔥🔥,Positive,fashion,2,0,1,2,9,28,2
6711,10/10 content!,Positive,food,0,0,1,2,14,1,0
6712,Not what I expected 🙁 #inspo #lifestyle,Negative,lifestyle,1,2,0,7,39,0,2
6713,Magical shot! 📸,Positive,fashion,1,0,1,3,15,14,0
6714,Followed for more content #fitlife #gains,Neutral,fitness,0,2,0,6,41,8,1
6715,So happy for you!,Positive,fitness,0,0,1,4,17,23,0
6716,Literally the best 💖,Positive,beauty,1,0,0,4,20,6,1
6717,Pure perfection!,Positive,travel,0,0,1,2,16,1,1
6718,Totally in love!,Positive,beauty,0,0,1,3,16,6,2
6719,Looks very forced honestly,Negative,food,0,0,0,4,26,0,0
6720,Way too much editing,Negative,tech,0,0,0,4,20,1,0
6721,Just stop already,Negative,tech,0,0,0,3,17,4,1
6722,Love your energy! #inspo,Positive,lifestyle,0,1,1,4,24,0,2
6723,What's the song? #selfcare,Neutral,beauty,0,1,0,4,26,8,0
6724,Just stop already,Negative,beauty,0,0,0,3,17,1,1
6725,Incredible photo!,Positive,travel,0,0,1,2,17,10,2
6726,Passing through 👀,Neutral,beauty,1,0,0,3,17,0,2
6727,Hard pass 👎 #inspo,Negative,lifestyle,1,1,0,4,18,1,1
6728,This made my day 😍,Positive,sports,1,0,0,5,18,1,0
6729,Totally unrelatable #selfcare,Negative,beauty,0,1,0,3,29,9,1
6730,I disagree completely #sports,Negative,sports,0,1,0,4,29,4,0
6731,Could be better could be worse,Neutral,fashion,0,0,0,6,30,3,0
6732,Interesting shot,Neutral,travel,0,0,0,2,16,1,2
6733,This is misleading,Negative,lifestyle,0,0,0,3,18,8,0
6734,You always deliver 💯,Positive,food,1,0,0,4,20,5,0
6735,Magical shot! 📸 #ai #programming,Positive,tech,1,2,1,5,32,2,1
6736,Absolutely love this! #fitlife #workout,Positive,fitness,0,2,1,5,39,9,0
6737,Ugh not again 🙄 #athlete #champion,Negative,sports,1,2,0,6,34,8,0
6738,Completely overrated #gains,Negative,fitness,0,1,0,3,27,0,2
6739,Are you hiring?,Neutral,tech,0,0,0,3,15,1,2
6740,Getting worse every post,Negative,fashion,0,0,0,4,24,8,1
6741,Yesss queen 👑 #dailylife,Positive,lifestyle,1,1,0,4,24,2,0
6742,Passing through 👀,Neutral,travel,1,0,0,3,17,0,0
6743,Pure perfection! #inspo #lifestyle,Positive,lifestyle,0,2,1,4,34,10,2
6744,This place looks dreamy 🌈 #beauty,Positive,beauty,1,1,0,6,33,23,1
6745,10/10 content!,Positive,beauty,0,0,1,2,14,7,0
6746,Goals! 🔥🔥,Positive,fitness,2,0,1,2,9,62,0
6747,This warmed my heart 🥰,Positive,beauty,1,0,0,5,22,13,2
6748,Spreading good vibes 🌟 #innovation #coding,Positive,tech,1,2,0,6,42,0,2
6749,Nobody asked for this,Negative,food,0,0,0,4,21,14,0
6750,This is fire 🔥,Positive,beauty,1,0,0,4,14,6,2
6751,You always deliver 💯,Positive,fitness,1,0,0,4,20,4,1
6752,Living for this content!,Positive,tech,0,0,1,4,24,9,0
6753,You always deliver 💯,Positive,food,1,0,0,4,20,4,2
6754,Wow just wow 😮 #foodie #instafood,Positive,food,1,2,0,6,33,1,1
6755,Just stop already,Negative,food,0,0,0,3,17,0,0
6756,Keep posting please!,Positive,sports,0,0,1,3,20,7,1
6757,What's the song?,Neutral,food,0,0,0,3,16,9,0
6758,Interesting perspective,Neutral,beauty,0,0,0,2,23,4,0
6759,Interesting shot,Neutral,tech,0,0,0,2,16,35,2
6760,Nobody asked for this #football #champion,Negative,sports,0,2,0,6,41,1,2
6761,This is so disappointing 😞,Negative,fashion,1,0,0,5,26,0,2
6762,This is so beautiful!,Positive,fashion,0,0,1,4,21,2,2
6763,Getting worse every post #athlete #cricket,Negative,sports,0,2,0,6,42,0,2
6764,You inspire me every day #foodporn #foodie,Positive,food,0,2,0,7,42,4,2
6765,Best post today!,Positive,fashion,0,0,1,3,16,18,0
6766,Magical shot! 📸,Positive,sports,1,0,1,3,15,28,1
6767,Love your energy!,Positive,sports,0,0,1,3,17,44,1
6768,Pure perfection!,Positive,travel,0,0,1,2,16,3,0
6769,This place looks dreamy 🌈,Positive,travel,1,0,0,5,25,25,1
6770,Totally in love! #cricket,Positive,sports,0,1,1,4,25,4,2
6771,Are you hiring? #outfitoftheday #trendy,Neutral,fashion,0,2,0,5,39,0,0
6772,Worst content ever 😒,Negative,travel,1,0,0,4,20,6,1
6773,Completely overrated #travel #wanderlust,Negative,travel,0,2,0,4,40,3,1
6774,You inspire me every day,Positive,lifestyle,0,0,0,5,24,2,2
6775,This deserves more likes! #coding #ai,Positive,tech,0,2,1,6,37,6,1
6776,Totally unrelatable,Negative,tech,0,0,0,2,19,1,2
6777,I disagree completely,Negative,beauty,0,0,0,3,21,4,2
6778,Reposting this #foodie #foodporn,Neutral,food,0,2,0,4,32,3,0
6779,You inspire me every day,Positive,lifestyle,0,0,0,5,24,54,0
6780,Terrible quality tbh #skincare #glow,Negative,beauty,0,2,0,5,36,0,1
6781,Okay I guess,Neutral,beauty,0,0,0,3,12,2,2
6782,Magical shot! 📸,Positive,fashion,1,0,1,3,15,7,0
6783,What camera did you use?,Neutral,fashion,0,0,0,5,24,3,2
6784,This deserves more likes!,Positive,sports,0,0,1,4,25,4,1
6785,You look amazing!,Positive,tech,0,0,1,3,17,15,2
6786,Yesss queen 👑,Positive,fashion,1,0,0,3,13,24,0
6787,Pure perfection! #glow #beauty,Positive,beauty,0,2,1,4,30,33,1
6788,You inspire me every day,Positive,beauty,0,0,0,5,24,19,2
6789,Yesss queen 👑,Positive,fashion,1,0,0,3,13,22,2
6790,Totally in love!,Positive,travel,0,0,1,3,16,9,2
6791,DM me please #instatravel,Neutral,travel,0,1,0,4,25,8,2
6792,Getting worse every post,Negative,travel,0,0,0,4,24,1,2
6793,Just saw this on explore,Neutral,lifestyle,0,0,0,5,24,2,2
6794,Living for this content!,Positive,lifestyle,0,0,1,4,24,4,0
6795,This looks awful honestly,Negative,food,0,0,0,4,25,1,1
6796,Ugh not again 🙄,Negative,tech,1,0,0,4,15,1,1
6797,You lost me here,Negative,travel,0,0,0,4,16,9,2
6798,Added to my list #ootd,Neutral,fashion,0,1,0,5,22,1,2
6799,Terrible quality tbh,Negative,tech,0,0,0,3,20,0,2
6800,Checking in from Dubai 🇦🇪,Neutral,fashion,0,0,0,5,25,3,2
6801,Living for this content! #lifestyle #dailylife,Positive,lifestyle,0,2,1,6,46,0,1
6802,You are so inspiring!,Positive,tech,0,0,1,4,21,1,2
6803,Can't stop smiling at this 😊 #fashion,Positive,fashion,1,1,0,7,37,2,0
6804,This made my day 😍 #trendy,Positive,fashion,1,1,0,6,26,7,0
6805,This deserves more likes!,Positive,fashion,0,0,1,4,25,6,2
6806,Yesss queen 👑,Positive,sports,1,0,0,3,13,19,1
6807,Magical shot! 📸,Positive,lifestyle,1,0,1,3,15,16,1
6808,This looks awful honestly #fitness #fitlife,Negative,fitness,0,2,0,6,43,1,0
6809,Added to my list,Neutral,lifestyle,0,0,0,4,16,2,1
6810,Slaying as usual 👏,Positive,fashion,1,0,0,4,18,4,0
6811,This looks awful honestly #explore,Negative,travel,0,1,0,5,34,4,2
6812,Love your energy!,Positive,tech,0,0,1,3,17,0,2
6813,You are so inspiring!,Positive,fashion,0,0,1,4,21,0,0
6814,This is fire 🔥 #coding #programming,Positive,tech,1,2,0,6,35,19,0
6815,So happy for you!,Positive,food,0,0,1,4,17,7,2
6816,New follower here! #programming #ai,Neutral,tech,0,2,1,5,35,0,2
6817,Blessed to see this!,Positive,fitness,0,0,1,4,20,3,0
6818,Stunning as always! #fashion,Positive,fashion,0,1,1,4,28,32,2
6819,What filter is this?,Neutral,fitness,0,0,0,4,20,9,1
6820,This place looks dreamy 🌈 #explore #travel,Positive,travel,1,2,0,7,42,14,1
6821,Super boring honestly,Negative,beauty,0,0,0,3,21,1,1
6822,You are so inspiring!,Positive,beauty,0,0,1,4,21,8,0
6823,This is so fake,Negative,tech,0,0,0,4,15,11,0
6824,Stunning as always!,Positive,lifestyle,0,0,1,3,19,40,0
6825,Absolutely love this! #lifestyle,Positive,lifestyle,0,1,1,4,32,2,1
6826,You always deliver 💯,Positive,beauty,1,0,0,4,20,19,2
6827,Looks very forced honestly,Negative,lifestyle,0,0,0,4,26,0,1
6828,Keep posting please!,Positive,food,0,0,1,3,20,2,1
6829,Not what I expected 🙁,Negative,tech,1,0,0,5,21,3,0
6830,Added to my list #travel #wanderlust,Neutral,travel,0,2,0,6,36,2,2
6831,This place looks dreamy 🌈,Positive,fashion,1,0,0,5,25,32,1
6832,Absolutely love this!,Positive,tech,0,0,1,3,21,1,0
6833,Totally unrelatable,Negative,food,0,0,0,2,19,2,0
6834,This is so disappointing 😞 #skincare,Negative,beauty,1,1,0,6,36,7,2
6835,Classic style,Neutral,food,0,0,0,2,13,11,1
6836,Best post today!,Positive,beauty,0,0,1,3,16,2,2
6837,Spreading good vibes 🌟,Positive,fitness,1,0,0,4,22,5,1
6838,You look amazing! #makeup,Positive,beauty,0,1,1,4,25,11,2
6839,"Nice location, where is this?",Neutral,travel,0,0,0,5,29,0,2
6840,Living for this content!,Positive,food,0,0,1,4,24,41,2
6841,Saved this post,Neutral,fitness,0,0,0,3,15,12,0
6842,Pure perfection! #glow #beauty,Positive,beauty,0,2,1,4,30,2,0
6843,Are you hiring?,Neutral,travel,0,0,0,3,15,0,0
6844,This deserves more likes!,Positive,food,0,0,1,4,25,1,1
6845,Worst content ever 😒,Negative,travel,1,0,0,4,20,7,2
6846,So happy for you! #ai,Positive,tech,0,1,1,5,21,2,0
6847,Ugh not again 🙄 #wanderlust #instatravel,Negative,travel,1,2,0,6,40,1,2
6848,Wow just wow 😮 #programming,Positive,tech,1,1,0,5,27,7,2
6849,Incredible photo!,Positive,tech,0,0,1,2,17,10,2
6850,This place looks dreamy 🌈 #beauty,Positive,beauty,1,1,0,6,33,0,2
6851,This is everything ❤️ #coding #innovation,Positive,tech,0,2,0,6,41,3,2
6852,Hard pass 👎 #skincare,Negative,beauty,1,1,0,4,21,8,2
6853,This is everything ❤️ #football,Positive,sports,0,1,0,5,31,28,0
6854,Super boring honestly,Negative,fashion,0,0,0,3,21,4,0
6855,You inspire me every day #delicious #instafood,Positive,food,0,2,0,7,46,0,2
6856,You inspire me every day #fitness #gains,Positive,fitness,0,2,0,7,40,4,0
6857,Completely overrated,Negative,beauty,0,0,0,2,20,2,2
6858,Not what I expected 🙁,Negative,lifestyle,1,0,0,5,21,0,1
6859,Very underwhelming,Negative,sports,0,0,0,2,18,7,2
6860,Absolutely love this!,Positive,lifestyle,0,0,1,3,21,12,0
6861,Wow just wow 😮,Positive,food,1,0,0,4,14,0,1
6862,Absolutely love this!,Positive,travel,0,0,1,3,21,28,2
6863,This place looks dreamy 🌈,Positive,lifestyle,1,0,0,5,25,37,2
6864,Absolutely not my thing,Negative,beauty,0,0,0,4,23,0,2
6865,This is so disappointing 😞 #ai,Negative,tech,1,1,0,6,30,2,0
6866,Love your energy!,Positive,travel,0,0,1,3,17,4,2
6867,So proud of you ❤️ #athlete #football,Positive,sports,0,2,0,7,37,5,2
6868,How long did this take?,Neutral,fashion,0,0,0,5,23,0,1
6869,This place looks dreamy 🌈 #cricket #football,Positive,sports,1,2,0,7,44,10,2
6870,Not what I expected 🙁 #style #ootd,Negative,fashion,1,2,0,7,34,9,2
6871,Okay content,Neutral,fashion,0,0,0,2,12,3,0
6872,So happy for you!,Positive,beauty,0,0,1,4,17,1,0
6873,Not a fan of this at all,Negative,lifestyle,0,0,0,7,24,2,2
6874,Tagged my friend,Neutral,fashion,0,0,0,3,16,2,2
6875,"Nice location, where is this?",Neutral,fashion,0,0,0,5,29,9,0
6876,Spreading good vibes 🌟,Positive,tech,1,0,0,4,22,6,1
6877,Totally in love!,Positive,beauty,0,0,1,3,16,2,0
6878,This is misleading,Negative,sports,0,0,0,3,18,0,1
6879,Just saw this on explore,Neutral,food,0,0,0,5,24,7,1
6880,This is cringe,Negative,tech,0,0,0,3,14,0,1
6881,Just saw this on explore,Neutral,beauty,0,0,0,5,24,7,1
6882,This is everything ❤️,Positive,lifestyle,0,0,0,4,21,2,0
6883,This is so disappointing 😞 #programming,Negative,tech,1,1,0,6,39,1,2
6884,Added to my list #workout,Neutral,fitness,0,1,0,5,25,3,0
6885,Looks very forced honestly #cricket #sports,Negative,sports,0,2,0,6,43,8,1
6886,Not bad not great #adventure #travel,Neutral,travel,0,2,0,6,36,13,2
6887,Completely overrated #gym #gains,Negative,fitness,0,2,0,4,32,0,1
6888,Obsessed with this look! #fitlife #gains,Positive,fitness,0,2,1,6,40,5,1
6889,Passing through 👀 #fitlife #gym,Neutral,fitness,1,2,0,5,31,0,2
6890,Classic style,Neutral,travel,0,0,0,2,13,3,0
6891,Yesss queen 👑,Positive,sports,1,0,0,3,13,7,2
6892,Love your energy! #fitness #workout,Positive,fitness,0,2,1,5,35,27,2
6893,Interesting perspective,Neutral,beauty,0,0,0,2,23,13,1
6894,Getting worse every post,Negative,food,0,0,0,4,24,1,0
6895,Incredible photo! #dailylife #mood,Positive,lifestyle,0,2,1,4,34,8,1
6896,Blessed to see this!,Positive,fitness,0,0,1,4,20,27,1
6897,Totally in love!,Positive,fitness,0,0,1,3,16,19,0
6898,Stunning as always!,Positive,tech,0,0,1,3,19,0,1
6899,So happy for you!,Positive,travel,0,0,1,4,17,4,0
6900,Slaying as usual 👏,Positive,lifestyle,1,0,0,4,18,6,0
6901,This is so beautiful!,Positive,sports,0,0,1,4,21,3,2
6902,Just stop already,Negative,travel,0,0,0,3,17,0,2
6903,Checking in from Dubai 🇦🇪,Neutral,tech,0,0,0,5,25,0,0
6904,Way too much editing,Negative,tech,0,0,0,4,20,3,2
6905,Interesting perspective,Neutral,travel,0,0,0,2,23,1,0
6906,Reposting this #athlete #football,Neutral,sports,0,2,0,4,33,0,1
6907,Magical shot! 📸,Positive,beauty,1,0,1,3,15,3,1
6908,Passing through 👀,Neutral,fashion,1,0,0,3,17,8,0
6909,Just scrolling by,Neutral,beauty,0,0,0,3,17,9,2
6910,So bad I had to comment,Negative,beauty,0,0,0,6,23,1,0
6911,DM me please #cricket #athlete,Neutral,sports,0,2,0,5,30,2,0
6912,Love from India 🇮🇳 #fitness,Neutral,fitness,0,1,0,5,27,19,1
6913,You look amazing!,Positive,travel,0,0,1,3,17,2,0
6914,You always deliver 💯,Positive,fitness,1,0,0,4,20,2,1
6915,Super boring honestly,Negative,sports,0,0,0,3,21,1,1
6916,DM me please #delicious,Neutral,food,0,1,0,4,23,0,2
6917,First time seeing this,Neutral,sports,0,0,0,4,22,2,0
6918,This is so disappointing 😞,Negative,beauty,1,0,0,5,26,7,1
6919,This is so beautiful!,Positive,sports,0,0,1,4,21,11,2
6920,Just scrolling by,Neutral,tech,0,0,0,3,17,2,2
6921,10/10 content!,Positive,lifestyle,0,0,1,2,14,32,0
6922,Okay I guess #football #cricket,Neutral,sports,0,2,0,5,31,0,0
6923,You are so inspiring! #outfitoftheday #style,Positive,fashion,0,2,1,6,44,2,1
6924,Goals! 🔥🔥,Positive,lifestyle,2,0,1,2,9,10,1
6925,What's the song? #adventure,Neutral,travel,0,1,0,4,27,4,2
6926,This deserves more likes!,Positive,fitness,0,0,1,4,25,0,2
6927,Love your energy!,Positive,travel,0,0,1,3,17,6,0
6928,Best post today! #cricket,Positive,sports,0,1,1,4,25,12,2
6929,This is fire 🔥,Positive,lifestyle,1,0,0,4,14,14,1
6930,What's the song? #coding,Neutral,tech,0,1,0,4,24,5,1
6931,Keep posting please!,Positive,fitness,0,0,1,3,20,4,1
6932,This is so beautiful!,Positive,fashion,0,0,1,4,21,1,2
6933,Super boring honestly,Negative,fitness,0,0,0,3,21,1,0
6934,So happy for you!,Positive,fitness,0,0,1,4,17,1,2
6935,Literally the best 💖 #makeup,Positive,beauty,1,1,0,5,28,35,1
6936,"Noted, will try",Neutral,sports,0,0,0,3,15,3,2
6937,This is cringe #coding #programming,Negative,tech,0,2,0,5,35,1,0
6938,Literally the best 💖 #yummy #delicious,Positive,food,1,2,0,6,38,17,0
6939,So proud of you ❤️ #instatravel #adventure,Positive,travel,0,2,0,7,42,8,1
6940,You always deliver 💯 #wanderlust #explore,Positive,travel,1,2,0,6,41,4,2
6941,Love your energy! #travel #instatravel,Positive,travel,0,2,1,5,38,20,1
6942,Totally unrelatable #beauty #glow,Negative,beauty,0,2,0,4,33,6,2
